Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,53,2024-04-27,9.025793130608124,3,2024-04-06,FluSight-baseline,14.959678650199544,0.6033413779571883
MOBS-GLEAM_FLUH,53,2024-04-27,2.86632347826087,3,2024-04-06,FluSight-baseline,14.959678650199544,0.19160327873905478
CEPH-Rtrend_fluH,54,2024-04-27,7.91521739130435,3,2024-04-06,FluSight-baseline,28.90764932668893,0.2738104818504437
FluSight-ensemble,54,2024-04-27,10.20682407681668,3,2024-04-06,FluSight-baseline,28.90764932668893,0.3530838485505375
MIGHTE-Nsemble,54,2024-04-27,27.398809566185463,3,2024-04-06,FluSight-baseline,28.90764932668893,0.9478048269005936
MOBS-GLEAM_FLUH,54,2024-04-27,4.300434782608695,3,2024-04-06,FluSight-baseline,28.90764932668893,0.14876459631874417
CEPH-Rtrend_fluH,55,2024-04-27,12.515234782608696,3,2024-04-06,FluSight-baseline,55.0813777511036,0.22721353919579368
FluSight-ensemble,55,2024-04-27,22.65027521417317,3,2024-04-06,FluSight-baseline,55.0813777511036,0.4112147542227982
MIGHTE-Nsemble,55,2024-04-27,16.627633688009933,3,2024-04-06,FluSight-baseline,55.0813777511036,0.3018739611624327
MOBS-GLEAM_FLUH,55,2024-04-27,2.648254782608696,3,2024-04-06,FluSight-baseline,55.0813777511036,0.04807894956032824
CEPH-Rtrend_fluH,56,2024-04-27,4.1347826086956525,3,2024-04-06,FluSight-baseline,4.176290280381065,0.9900611143146819
FluSight-ensemble,56,2024-04-27,2.0357018832672,3,2024-04-06,FluSight-baseline,4.176290280381065,0.4874426217043161
MIGHTE-Nsemble,56,2024-04-27,0.8486445969375305,3,2024-04-06,FluSight-baseline,4.176290280381065,0.20320536647660806
MOBS-GLEAM_FLUH,56,2024-04-27,0.7134782608695653,3,2024-04-06,FluSight-baseline,4.176290280381065,0.1708401985899467
CEPH-Rtrend_fluH,72,2024-04-27,7.446917391304348,3,2024-04-06,FluSight-baseline,7.130584238668474,1.0443628659374682
FluSight-ensemble,72,2024-04-27,4.82483887392348,3,2024-04-06,FluSight-baseline,7.130584238668474,0.6766400497393806
MIGHTE-Nsemble,72,2024-04-27,4.60734304723806,3,2024-04-06,FluSight-baseline,7.130584238668474,0.6461382255682333
CEPH-Rtrend_fluH,US,2024-04-27,384.0017021739131,3,2024-04-06,FluSight-baseline,1764.424822885882,0.21763562674540157
FluSight-ensemble,US,2024-04-27,761.0586290626755,3,2024-04-06,FluSight-baseline,1764.424822885882,0.4313352539542563
MIGHTE-Nsemble,US,2024-04-27,179.51940357555412,3,2024-04-06,FluSight-baseline,1764.424822885882,0.10174386646971637
MOBS-GLEAM_FLUH,US,2024-04-27,156.62657826086962,3,2024-04-06,FluSight-baseline,1764.424822885882,0.08876919902129476
CEPH-Rtrend_fluH,01,2024-04-20,3.855217391304348,3,2024-03-30,FluSight-baseline,22.79599845674544,0.16911816337500987
FluSight-ensemble,01,2024-04-20,10.664132751017666,3,2024-03-30,FluSight-baseline,22.79599845674544,0.46780722376571754
MIGHTE-Nsemble,01,2024-04-20,8.999457440734194,3,2024-03-30,FluSight-baseline,22.79599845674544,0.3947823324260321
MOBS-GLEAM_FLUH,01,2024-04-20,11.67413913043478,3,2024-03-30,FluSight-baseline,22.79599845674544,0.5121135252130335
NU_UCSD-GLEAM_AI_FLUH,01,2024-04-20,16.96654304347826,3,2024-03-30,FluSight-baseline,22.79599845674544,0.7442772500477066
CEPH-Rtrend_fluH,02,2024-04-20,3.4455521739130464,3,2024-03-30,FluSight-baseline,4.956098050697898,0.695214690804565
FluSight-ensemble,02,2024-04-20,3.766587307479609,3,2024-03-30,FluSight-baseline,4.956098050697898,0.7599904741491571
MIGHTE-Nsemble,02,2024-04-20,5.081535133445826,3,2024-03-30,FluSight-baseline,4.956098050697898,1.0253096451007995
MOBS-GLEAM_FLUH,02,2024-04-20,1.721952173913044,3,2024-03-30,FluSight-baseline,4.956098050697898,0.3474411031215505
NU_UCSD-GLEAM_AI_FLUH,02,2024-04-20,2.293745652173913,3,2024-03-30,FluSight-baseline,4.956098050697898,0.46281280731540747
CEPH-Rtrend_fluH,04,2024-04-20,26.77565217391305,3,2024-03-30,FluSight-baseline,24.65449043075214,1.0860355134541793
FluSight-ensemble,04,2024-04-20,13.342488851105497,3,2024-03-30,FluSight-baseline,24.65449043075214,0.5411788529388175
MIGHTE-Nsemble,04,2024-04-20,12.051401611895194,3,2024-03-30,FluSight-baseline,24.65449043075214,0.4888116282810368
MOBS-GLEAM_FLUH,04,2024-04-20,24.07635,3,2024-03-30,FluSight-baseline,24.65449043075214,0.9765502989252209
NU_UCSD-GLEAM_AI_FLUH,04,2024-04-20,12.792673043478263,3,2024-03-30,FluSight-baseline,24.65449043075214,0.5188780145105597
CEPH-Rtrend_fluH,05,2024-04-20,9.375652173913045,3,2024-03-30,FluSight-baseline,45.69823142414033,0.20516444251188914
FluSight-ensemble,05,2024-04-20,10.150876840338842,3,2024-03-30,FluSight-baseline,45.69823142414033,0.22212843963533757
MIGHTE-Nsemble,05,2024-04-20,27.101975835904884,3,2024-03-30,FluSight-baseline,45.69823142414033,0.5930639981307487
MOBS-GLEAM_FLUH,05,2024-04-20,2.034138695652174,3,2024-03-30,FluSight-baseline,45.69823142414033,0.04451241617586167
NU_UCSD-GLEAM_AI_FLUH,05,2024-04-20,25.52993565217391,3,2024-03-30,FluSight-baseline,45.69823142414033,0.5586635380967411
CEPH-Rtrend_fluH,06,2024-04-20,36.46109565217391,3,2024-03-30,FluSight-baseline,46.12560092029182,0.790474160221374
FluSight-ensemble,06,2024-04-20,21.23673353200213,3,2024-03-30,FluSight-baseline,46.12560092029182,0.4604109888714654
MIGHTE-Nsemble,06,2024-04-20,47.24872922126281,3,2024-03-30,FluSight-baseline,46.12560092029182,1.0243493478363965
MOBS-GLEAM_FLUH,06,2024-04-20,52.74471217391304,3,2024-03-30,FluSight-baseline,46.12560092029182,1.143501897461661
NU_UCSD-GLEAM_AI_FLUH,06,2024-04-20,58.8318947826087,3,2024-03-30,FluSight-baseline,46.12560092029182,1.2754716168202171
CEPH-Rtrend_fluH,08,2024-04-20,17.187826086956523,3,2024-03-30,FluSight-baseline,39.36875462552451,0.4365854660744816
FluSight-ensemble,08,2024-04-20,20.82143386111551,3,2024-03-30,FluSight-baseline,39.36875462552451,0.5288822077093607
MIGHTE-Nsemble,08,2024-04-20,37.80986184487541,3,2024-03-30,FluSight-baseline,39.36875462552451,0.9604027916179395
MOBS-GLEAM_FLUH,08,2024-04-20,1.894057391304348,3,2024-03-30,FluSight-baseline,39.36875462552451,0.04811067582199683
NU_UCSD-GLEAM_AI_FLUH,08,2024-04-20,16.77245130434783,3,2024-03-30,FluSight-baseline,39.36875462552451,0.4260345917438167
CEPH-Rtrend_fluH,09,2024-04-20,27.50739130434783,3,2024-03-30,FluSight-baseline,15.361043441869205,1.7907241398309983
FluSight-ensemble,09,2024-04-20,8.045546032184236,3,2024-03-30,FluSight-baseline,15.361043441869205,0.5237629893197682
MIGHTE-Nsemble,09,2024-04-20,12.001209639036707,3,2024-03-30,FluSight-baseline,15.361043441869205,0.7812756785991058
MOBS-GLEAM_FLUH,09,2024-04-20,17.25365608695652,3,2024-03-30,FluSight-baseline,15.361043441869205,1.1232085992237135
NU_UCSD-GLEAM_AI_FLUH,09,2024-04-20,9.028225652173914,3,2024-03-30,FluSight-baseline,15.361043441869205,0.5877351812941242
CEPH-Rtrend_fluH,10,2024-04-20,3.210869565217391,3,2024-03-30,FluSight-baseline,4.669954302108237,0.687559097477218
FluSight-ensemble,10,2024-04-20,2.107395836763228,3,2024-03-30,FluSight-baseline,4.669954302108237,0.4512669076465803
MIGHTE-Nsemble,10,2024-04-20,2.033291635502369,3,2024-03-30,FluSight-baseline,4.669954302108237,0.43539861505378025
MOBS-GLEAM_FLUH,10,2024-04-20,3.057486086956522,3,2024-03-30,FluSight-baseline,4.669954302108237,0.6547143481845699
NU_UCSD-GLEAM_AI_FLUH,10,2024-04-20,3.3584786956521744,3,2024-03-30,FluSight-baseline,4.669954302108237,0.7191673576197521
CEPH-Rtrend_fluH,11,2024-04-20,7.57913043478261,3,2024-03-30,FluSight-baseline,3.603990579775364,2.1029828649704783
FluSight-ensemble,11,2024-04-20,2.3065702125217906,3,2024-03-30,FluSight-baseline,3.603990579775364,0.6400045065227553
MIGHTE-Nsemble,11,2024-04-20,1.7695180389440026,3,2024-03-30,FluSight-baseline,3.603990579775364,0.4909885305677731
MOBS-GLEAM_FLUH,11,2024-04-20,7.01913043478261,3,2024-03-30,FluSight-baseline,3.603990579775364,1.9475995509455828
NU_UCSD-GLEAM_AI_FLUH,11,2024-04-20,1.981961304347826,3,2024-03-30,FluSight-baseline,3.603990579775364,0.5499352066761953
CEPH-Rtrend_fluH,12,2024-04-20,42.37195652173912,3,2024-03-30,FluSight-baseline,96.59070736644328,0.4386752895492266
FluSight-ensemble,12,2024-04-20,38.40406531468996,3,2024-03-30,FluSight-baseline,96.59070736644328,0.39759585949602405
MIGHTE-Nsemble,12,2024-04-20,93.40069828804565,3,2024-03-30,FluSight-baseline,96.59070736644328,0.9669739546859776
MOBS-GLEAM_FLUH,12,2024-04-20,27.71417434782609,3,2024-03-30,FluSight-baseline,96.59070736644328,0.28692381600110645
NU_UCSD-GLEAM_AI_FLUH,12,2024-04-20,53.15758130434783,3,2024-03-30,FluSight-baseline,96.59070736644328,0.5503384616770638
CEPH-Rtrend_fluH,13,2024-04-20,12.428260869565218,3,2024-03-30,FluSight-baseline,24.61938279241488,0.5048161025951596
FluSight-ensemble,13,2024-04-20,9.366218456878135,3,2024-03-30,FluSight-baseline,24.61938279241488,0.3804408313503223
MIGHTE-Nsemble,13,2024-04-20,11.903588036230374,3,2024-03-30,FluSight-baseline,24.61938279241488,0.48350473026065527
MOBS-GLEAM_FLUH,13,2024-04-20,2.8506008695652185,3,2024-03-30,FluSight-baseline,24.61938279241488,0.11578685353734684
NU_UCSD-GLEAM_AI_FLUH,13,2024-04-20,31.24356173913044,3,2024-03-30,FluSight-baseline,24.61938279241488,1.2690635668070622
CEPH-Rtrend_fluH,15,2024-04-20,2.4693652173913043,3,2024-03-30,FluSight-baseline,1.7545844454966286,1.4073789515969177
FluSight-ensemble,15,2024-04-20,1.667269671279999,3,2024-03-30,FluSight-baseline,1.7545844454966286,0.9502362086699592
MIGHTE-Nsemble,15,2024-04-20,3.627982026287632,3,2024-03-30,FluSight-baseline,1.7545844454966286,2.0677158261600486
MOBS-GLEAM_FLUH,15,2024-04-20,1.814146956521739,3,2024-03-30,FluSight-baseline,1.7545844454966286,1.03394679075036
NU_UCSD-GLEAM_AI_FLUH,15,2024-04-20,3.7425313043478257,3,2024-03-30,FluSight-baseline,1.7545844454966286,2.1330015286260653
CEPH-Rtrend_fluH,16,2024-04-20,3.129782608695649,3,2024-03-30,FluSight-baseline,23.582586562343888,0.13271583252420713
FluSight-ensemble,16,2024-04-20,10.355852938299948,3,2024-03-30,FluSight-baseline,23.582586562343888,0.43913134426212297
MIGHTE-Nsemble,16,2024-04-20,20.224789303010574,3,2024-03-30,FluSight-baseline,23.582586562343888,0.8576153955607667
MOBS-GLEAM_FLUH,16,2024-04-20,2.134335652173913,3,2024-03-30,FluSight-baseline,23.582586562343888,0.09050473096034213
NU_UCSD-GLEAM_AI_FLUH,16,2024-04-20,10.737781304347829,3,2024-03-30,FluSight-baseline,23.582586562343888,0.45532669946788884
CEPH-Rtrend_fluH,17,2024-04-20,17.62288043478259,3,2024-03-30,FluSight-baseline,54.48222238354992,0.32346111564097196
FluSight-ensemble,17,2024-04-20,16.707821269782897,3,2024-03-30,FluSight-baseline,54.48222238354992,0.30666556059628675
MIGHTE-Nsemble,17,2024-04-20,43.47957242502561,3,2024-03-30,FluSight-baseline,54.48222238354992,0.7980506396918494
MOBS-GLEAM_FLUH,17,2024-04-20,17.755323913043476,3,2024-03-30,FluSight-baseline,54.48222238354992,0.3258920641681538
NU_UCSD-GLEAM_AI_FLUH,17,2024-04-20,24.6561,3,2024-03-30,FluSight-baseline,54.48222238354992,0.45255312506203005
CEPH-Rtrend_fluH,18,2024-04-20,19.995217391304347,3,2024-03-30,FluSight-baseline,58.66362176763072,0.34084525961431966
FluSight-ensemble,18,2024-04-20,20.673606276526964,3,2024-03-30,FluSight-baseline,58.66362176763072,0.3524093067150893
MIGHTE-Nsemble,18,2024-04-20,24.499209066505856,3,2024-03-30,FluSight-baseline,58.66362176763072,0.41762182982067386
MOBS-GLEAM_FLUH,18,2024-04-20,6.961825217391305,3,2024-03-30,FluSight-baseline,58.66362176763072,0.11867363465841595
NU_UCSD-GLEAM_AI_FLUH,18,2024-04-20,42.228929565217385,3,2024-03-30,FluSight-baseline,58.66362176763072,0.719848660767794
CEPH-Rtrend_fluH,19,2024-04-20,20.48760869565217,3,2024-03-30,FluSight-baseline,22.805865364457983,0.8983482261357764
FluSight-ensemble,19,2024-04-20,8.288378655597485,3,2024-03-30,FluSight-baseline,22.805865364457983,0.3634318857513992
MIGHTE-Nsemble,19,2024-04-20,13.848260041476882,3,2024-03-30,FluSight-baseline,22.805865364457983,0.6072236163885645
MOBS-GLEAM_FLUH,19,2024-04-20,19.55963086956521,3,2024-03-30,FluSight-baseline,22.805865364457983,0.8576579119882074
NU_UCSD-GLEAM_AI_FLUH,19,2024-04-20,9.647293043478262,3,2024-03-30,FluSight-baseline,22.805865364457983,0.4230180652786444
CEPH-Rtrend_fluH,20,2024-04-20,18.88826086956522,3,2024-03-30,FluSight-baseline,12.889767827808717,1.4653685870753388
FluSight-ensemble,20,2024-04-20,6.344275890223054,3,2024-03-30,FluSight-baseline,12.889767827808717,0.4921947373276771
MIGHTE-Nsemble,20,2024-04-20,9.264534915510032,3,2024-03-30,FluSight-baseline,12.889767827808717,0.7187511085748562
MOBS-GLEAM_FLUH,20,2024-04-20,21.90838347826087,3,2024-03-30,FluSight-baseline,12.889767827808717,1.6996724666363003
NU_UCSD-GLEAM_AI_FLUH,20,2024-04-20,6.962466086956523,3,2024-03-30,FluSight-baseline,12.889767827808717,0.5401544992870639
CEPH-Rtrend_fluH,21,2024-04-20,10.230869565217391,3,2024-03-30,FluSight-baseline,39.73477158475933,0.25747900786075095
FluSight-ensemble,21,2024-04-20,14.796553263539275,3,2024-03-30,FluSight-baseline,39.73477158475933,0.37238299538167324
MIGHTE-Nsemble,21,2024-04-20,17.555373598271053,3,2024-03-30,FluSight-baseline,39.73477158475933,0.44181387983628406
MOBS-GLEAM_FLUH,21,2024-04-20,11.52377304347826,3,2024-03-30,FluSight-baseline,39.73477158475933,0.2900173471211879
NU_UCSD-GLEAM_AI_FLUH,21,2024-04-20,21.628936086956525,3,2024-03-30,FluSight-baseline,39.73477158475933,0.5443327147563752
CEPH-Rtrend_fluH,22,2024-04-20,9.91130434782609,3,2024-03-30,FluSight-baseline,8.282374896857664,1.1966741992790548
FluSight-ensemble,22,2024-04-20,4.000262307517491,3,2024-03-30,FluSight-baseline,8.282374896857664,0.48298493576222823
MIGHTE-Nsemble,22,2024-04-20,4.751957483699757,3,2024-03-30,FluSight-baseline,8.282374896857664,0.5737433457042196
MOBS-GLEAM_FLUH,22,2024-04-20,3.622652608695652,3,2024-03-30,FluSight-baseline,8.282374896857664,0.43739297650847553
NU_UCSD-GLEAM_AI_FLUH,22,2024-04-20,13.662250869565217,3,2024-03-30,FluSight-baseline,8.282374896857664,1.6495571668397526
CEPH-Rtrend_fluH,23,2024-04-20,5.192617391304348,3,2024-03-30,FluSight-baseline,6.26355525683518,0.8290207682989372
FluSight-ensemble,23,2024-04-20,3.2625258600663862,3,2024-03-30,FluSight-baseline,6.26355525683518,0.5208744437124772
MIGHTE-Nsemble,23,2024-04-20,5.964428450311074,3,2024-03-30,FluSight-baseline,6.26355525683518,0.9522432876763272
MOBS-GLEAM_FLUH,23,2024-04-20,5.432900869565217,3,2024-03-30,FluSight-baseline,6.26355525683518,0.8673829234022481
NU_UCSD-GLEAM_AI_FLUH,23,2024-04-20,5.427662173913044,3,2024-03-30,FluSight-baseline,6.26355525683518,0.8665465460674339
CEPH-Rtrend_fluH,24,2024-04-20,18.323921739130437,3,2024-03-30,FluSight-baseline,20.386954268520945,0.8988062413728964
FluSight-ensemble,24,2024-04-20,7.890409983201753,3,2024-03-30,FluSight-baseline,20.386954268520945,0.38703230895971374
MIGHTE-Nsemble,24,2024-04-20,4.188739550042966,3,2024-03-30,FluSight-baseline,20.386954268520945,0.20546176220695742
MOBS-GLEAM_FLUH,24,2024-04-20,6.712420000000002,3,2024-03-30,FluSight-baseline,20.386954268520945,0.3292507508276753
NU_UCSD-GLEAM_AI_FLUH,24,2024-04-20,16.445775652173914,3,2024-03-30,FluSight-baseline,20.386954268520945,0.8066813431551902
CEPH-Rtrend_fluH,25,2024-04-20,27.241739130434784,3,2024-03-30,FluSight-baseline,68.84011054693157,0.39572480221197204
FluSight-ensemble,25,2024-04-20,22.730948855263502,3,2024-03-30,FluSight-baseline,68.84011054693157,0.3301991916437545
MIGHTE-Nsemble,25,2024-04-20,29.597420403753556,3,2024-03-30,FluSight-baseline,68.84011054693157,0.429944405501435
MOBS-GLEAM_FLUH,25,2024-04-20,20.09980173913044,3,2024-03-30,FluSight-baseline,68.84011054693157,0.29197805726107096
NU_UCSD-GLEAM_AI_FLUH,25,2024-04-20,19.075802608695657,3,2024-03-30,FluSight-baseline,68.84011054693157,0.2771030211476894
CEPH-Rtrend_fluH,26,2024-04-20,16.261149999999997,3,2024-03-30,FluSight-baseline,228.06088228840983,0.07130179378783538
FluSight-ensemble,26,2024-04-20,59.027798172244594,3,2024-03-30,FluSight-baseline,228.06088228840983,0.25882473828894953
MIGHTE-Nsemble,26,2024-04-20,49.20808898070007,3,2024-03-30,FluSight-baseline,228.06088228840983,0.215767335840044
MOBS-GLEAM_FLUH,26,2024-04-20,8.501269130434785,3,2024-03-30,FluSight-baseline,228.06088228840983,0.037276314311912244
NU_UCSD-GLEAM_AI_FLUH,26,2024-04-20,47.805539565217394,3,2024-03-30,FluSight-baseline,228.06088228840983,0.20961744550633485
CEPH-Rtrend_fluH,27,2024-04-20,7.271739130434782,3,2024-03-30,FluSight-baseline,49.60752748523138,0.1465853973996113
FluSight-ensemble,27,2024-04-20,16.375092757259452,3,2024-03-30,FluSight-baseline,49.60752748523138,0.3300929029799856
MIGHTE-Nsemble,27,2024-04-20,20.33289113961218,3,2024-03-30,FluSight-baseline,49.60752748523138,0.40987511715163527
MOBS-GLEAM_FLUH,27,2024-04-20,3.035124347826087,3,2024-03-30,FluSight-baseline,49.60752748523138,0.061182737815942786
NU_UCSD-GLEAM_AI_FLUH,27,2024-04-20,16.75877043478261,3,2024-03-30,FluSight-baseline,49.60752748523138,0.3378271662455229
CEPH-Rtrend_fluH,28,2024-04-20,7.023260869565183,3,2024-03-30,FluSight-baseline,12.720109811337243,0.5521383835307346
FluSight-ensemble,28,2024-04-20,5.709833860046246,3,2024-03-30,FluSight-baseline,12.720109811337243,0.44888243456492466
MIGHTE-Nsemble,28,2024-04-20,5.945638625304079,3,2024-03-30,FluSight-baseline,12.720109811337243,0.4674203850036594
MOBS-GLEAM_FLUH,28,2024-04-20,2.90735695652174,3,2024-03-30,FluSight-baseline,12.720109811337243,0.22856382528478303
NU_UCSD-GLEAM_AI_FLUH,28,2024-04-20,7.232683478260871,3,2024-03-30,FluSight-baseline,12.720109811337243,0.5686022829625643
CEPH-Rtrend_fluH,29,2024-04-20,26.13782608695653,3,2024-03-30,FluSight-baseline,69.4290862877107,0.3764679543475867
FluSight-ensemble,29,2024-04-20,15.69364303286839,3,2024-03-30,FluSight-baseline,69.4290862877107,0.2260384497620307
MIGHTE-Nsemble,29,2024-04-20,17.273632266923208,3,2024-03-30,FluSight-baseline,69.4290862877107,0.24879532758564804
MOBS-GLEAM_FLUH,29,2024-04-20,7.349689130434784,3,2024-03-30,FluSight-baseline,69.4290862877107,0.10585893497111622
NU_UCSD-GLEAM_AI_FLUH,29,2024-04-20,36.56678695652174,3,2024-03-30,FluSight-baseline,69.4290862877107,0.5266782109876944
CEPH-Rtrend_fluH,30,2024-04-20,3.3030434782608693,3,2024-03-30,FluSight-baseline,6.488152175934801,0.5090884721403707
FluSight-ensemble,30,2024-04-20,3.0024911232782903,3,2024-03-30,FluSight-baseline,6.488152175934801,0.46276521293918277
MIGHTE-Nsemble,30,2024-04-20,1.8147158516491289,3,2024-03-30,FluSight-baseline,6.488152175934801,0.27969686937678334
MOBS-GLEAM_FLUH,30,2024-04-20,2.017826086956522,3,2024-03-30,FluSight-baseline,6.488152175934801,0.31100165844457817
NU_UCSD-GLEAM_AI_FLUH,30,2024-04-20,3.9844691304347823,3,2024-03-30,FluSight-baseline,6.488152175934801,0.6141146234537428
CEPH-Rtrend_fluH,31,2024-04-20,5.1695652173913045,3,2024-03-30,FluSight-baseline,21.573101465253785,0.23963013504189673
FluSight-ensemble,31,2024-04-20,8.039334027026001,3,2024-03-30,FluSight-baseline,21.573101465253785,0.372655458927608
MIGHTE-Nsemble,31,2024-04-20,5.482575981820938,3,2024-03-30,FluSight-baseline,21.573101465253785,0.25413944261335447
MOBS-GLEAM_FLUH,31,2024-04-20,1.8449530434782608,3,2024-03-30,FluSight-baseline,21.573101465253785,0.08552099226204408
NU_UCSD-GLEAM_AI_FLUH,31,2024-04-20,6.275869565217392,3,2024-03-30,FluSight-baseline,21.573101465253785,0.2909117900977509
CEPH-Rtrend_fluH,32,2024-04-20,5.236521739130435,3,2024-03-30,FluSight-baseline,10.8596893538718,0.48219811529539375
FluSight-ensemble,32,2024-04-20,4.815757281096595,3,2024-03-30,FluSight-baseline,10.8596893538718,0.4434525817609723
MIGHTE-Nsemble,32,2024-04-20,12.76522154328597,3,2024-03-30,FluSight-baseline,10.8596893538718,1.1754683883968366
MOBS-GLEAM_FLUH,32,2024-04-20,2.7827608695652173,3,2024-03-30,FluSight-baseline,10.8596893538718,0.2562468205937291
NU_UCSD-GLEAM_AI_FLUH,32,2024-04-20,3.417770434782609,3,2024-03-30,FluSight-baseline,10.8596893538718,0.31472082887565034
CEPH-Rtrend_fluH,33,2024-04-20,4.108695652173914,3,2024-03-30,FluSight-baseline,7.19729225672691,0.570866862928033
FluSight-ensemble,33,2024-04-20,3.471276045807367,3,2024-03-30,FluSight-baseline,7.19729225672691,0.48230305536960205
MIGHTE-Nsemble,33,2024-04-20,4.24043143108804,3,2024-03-30,FluSight-baseline,7.19729225672691,0.5891703823927317
MOBS-GLEAM_FLUH,33,2024-04-20,0.9192895652173914,3,2024-03-30,FluSight-baseline,7.19729225672691,0.1277271413229305
NU_UCSD-GLEAM_AI_FLUH,33,2024-04-20,4.186136956521739,3,2024-03-30,FluSight-baseline,7.19729225672691,0.5816266461333689
CEPH-Rtrend_fluH,34,2024-04-20,29.375226086956523,3,2024-03-30,FluSight-baseline,42.89762513620789,0.6847751126941118
FluSight-ensemble,34,2024-04-20,15.051301363994728,3,2024-03-30,FluSight-baseline,42.89762513620789,0.3508656089050166
MIGHTE-Nsemble,34,2024-04-20,14.72309523177381,3,2024-03-30,FluSight-baseline,42.89762513620789,0.3432146927720418
MOBS-GLEAM_FLUH,34,2024-04-20,30.60858130434783,3,2024-03-30,FluSight-baseline,42.89762513620789,0.7135262431698707
NU_UCSD-GLEAM_AI_FLUH,34,2024-04-20,18.97431478260869,3,2024-03-30,FluSight-baseline,42.89762513620789,0.44231620567249896
CEPH-Rtrend_fluH,35,2024-04-20,9.36,3,2024-03-30,FluSight-baseline,23.53116439590483,0.3977703713475792
FluSight-ensemble,35,2024-04-20,11.151127277134032,3,2024-03-30,FluSight-baseline,23.53116439590483,0.4738876108942013
MIGHTE-Nsemble,35,2024-04-20,32.2573896022576,3,2024-03-30,FluSight-baseline,23.53116439590483,1.3708369488027292
MOBS-GLEAM_FLUH,35,2024-04-20,2.2556521739130435,3,2024-03-30,FluSight-baseline,23.53116439590483,0.0958580772273895
NU_UCSD-GLEAM_AI_FLUH,35,2024-04-20,11.66115434782609,3,2024-03-30,FluSight-baseline,23.53116439590483,0.4955621469312203
CEPH-Rtrend_fluH,36,2024-04-20,54.23544347826082,3,2024-03-30,FluSight-baseline,81.35725636893326,0.6666331424982878
FluSight-ensemble,36,2024-04-20,32.54872793083491,3,2024-03-30,FluSight-baseline,81.35725636893326,0.4000716025038404
MIGHTE-Nsemble,36,2024-04-20,40.76090129047521,3,2024-03-30,FluSight-baseline,81.35725636893326,0.501011257135264
MOBS-GLEAM_FLUH,36,2024-04-20,56.002472608695655,3,2024-03-30,FluSight-baseline,81.35725636893326,0.6883525220508852
NU_UCSD-GLEAM_AI_FLUH,36,2024-04-20,53.15016565217391,3,2024-03-30,FluSight-baseline,81.35725636893326,0.653293486338234
CEPH-Rtrend_fluH,37,2024-04-20,5.102173913043479,3,2024-03-30,FluSight-baseline,34.470353561883464,0.14801629185159698
FluSight-ensemble,37,2024-04-20,14.316239537814257,3,2024-03-30,FluSight-baseline,34.470353561883464,0.41532035672662293
MIGHTE-Nsemble,37,2024-04-20,13.54444897642256,3,2024-03-30,FluSight-baseline,34.470353561883464,0.3929303757243646
MOBS-GLEAM_FLUH,37,2024-04-20,7.24409347826087,3,2024-03-30,FluSight-baseline,34.470353561883464,0.21015431319135713
NU_UCSD-GLEAM_AI_FLUH,37,2024-04-20,31.482037391304356,3,2024-03-30,FluSight-baseline,34.470353561883464,0.9133076437636682
CEPH-Rtrend_fluH,38,2024-04-20,5.809565217391304,3,2024-03-30,FluSight-baseline,2.974467639589441,1.9531445358716981
FluSight-ensemble,38,2024-04-20,2.157260713633085,3,2024-03-30,FluSight-baseline,2.974467639589441,0.7252594329554873
MIGHTE-Nsemble,38,2024-04-20,2.940083670261875,3,2024-03-30,FluSight-baseline,2.974467639589441,0.9884402947035213
MOBS-GLEAM_FLUH,38,2024-04-20,6.4987634782608685,3,2024-03-30,FluSight-baseline,2.974467639589441,2.184849279166432
NU_UCSD-GLEAM_AI_FLUH,38,2024-04-20,1.9367517391304347,3,2024-03-30,FluSight-baseline,2.974467639589441,0.6511255033851234
CEPH-Rtrend_fluH,39,2024-04-20,44.49092391304348,3,2024-03-30,FluSight-baseline,87.10748088400449,0.5107589320863178
FluSight-ensemble,39,2024-04-20,21.07522761261949,3,2024-03-30,FluSight-baseline,87.10748088400449,0.24194509356416855
MIGHTE-Nsemble,39,2024-04-20,49.43219789632517,3,2024-03-30,FluSight-baseline,87.10748088400449,0.5674851045474602
MOBS-GLEAM_FLUH,39,2024-04-20,30.465467391304347,3,2024-03-30,FluSight-baseline,87.10748088400449,0.3497457059041035
NU_UCSD-GLEAM_AI_FLUH,39,2024-04-20,71.80983869565218,3,2024-03-30,FluSight-baseline,87.10748088400449,0.8243819929918165
CEPH-Rtrend_fluH,40,2024-04-20,8.492608695652173,3,2024-03-30,FluSight-baseline,32.96992579158402,0.25758652747165167
FluSight-ensemble,40,2024-04-20,12.74334118698854,3,2024-03-30,FluSight-baseline,32.96992579158402,0.3865140997751786
MIGHTE-Nsemble,40,2024-04-20,28.5605201068514,3,2024-03-30,FluSight-baseline,32.96992579158402,0.8662597631366773
MOBS-GLEAM_FLUH,40,2024-04-20,3.493282173913044,3,2024-03-30,FluSight-baseline,32.96992579158402,0.10595359528545702
NU_UCSD-GLEAM_AI_FLUH,40,2024-04-20,18.93011521739131,3,2024-03-30,FluSight-baseline,32.96992579158402,0.5741631126820267
CEPH-Rtrend_fluH,41,2024-04-20,32.60609565217391,3,2024-03-30,FluSight-baseline,42.669203361468384,0.7641599346478127
FluSight-ensemble,41,2024-04-20,25.61458777769999,3,2024-03-30,FluSight-baseline,42.669203361468384,0.6003062105638176
