Model,Location,MAPE,horizon,reference_date
CEPH-Rtrend_fluH,24,0.7857142857142857,2,2023-12-30
CEPH-Rtrend_fluH,25,0.04054054054054054,2,2023-12-30
CEPH-Rtrend_fluH,26,0.060109289617486336,2,2023-12-30
CEPH-Rtrend_fluH,27,0.391304347826087,2,2023-12-30
CEPH-Rtrend_fluH,28,0.4553191489361702,2,2023-12-30
CEPH-Rtrend_fluH,29,0.16772151898734178,2,2023-12-30
CEPH-Rtrend_fluH,30,0.34210526315789475,2,2023-12-30
CEPH-Rtrend_fluH,31,1.9636363636363636,2,2023-12-30
CEPH-Rtrend_fluH,32,0.7549668874172185,2,2023-12-30
CEPH-Rtrend_fluH,33,0.3829787234042553,2,2023-12-30
CEPH-Rtrend_fluH,34,0.5456140350877193,2,2023-12-30
CEPH-Rtrend_fluH,35,0.9285714285714286,2,2023-12-30
CEPH-Rtrend_fluH,36,0.020428015564202335,2,2023-12-30
CEPH-Rtrend_fluH,37,0.8,2,2023-12-30
CEPH-Rtrend_fluH,38,0.125,2,2023-12-30
CEPH-Rtrend_fluH,39,0.35239852398523985,2,2023-12-30
CEPH-Rtrend_fluH,40,0.6004672897196262,2,2023-12-30
CEPH-Rtrend_fluH,41,0.26956521739130435,2,2023-12-30
CEPH-Rtrend_fluH,42,1.1418685121107266,2,2023-12-30
CEPH-Rtrend_fluH,44,0.20588235294117646,2,2023-12-30
CEPH-Rtrend_fluH,45,0.914179104477612,2,2023-12-30
CEPH-Rtrend_fluH,46,2.40625,2,2023-12-30
CEPH-Rtrend_fluH,47,0.16243654822335024,2,2023-12-30
CEPH-Rtrend_fluH,48,0.7397555715312725,2,2023-12-30
CEPH-Rtrend_fluH,49,3.4893617021276597,2,2023-12-30
CEPH-Rtrend_fluH,50,0.375,2,2023-12-30
CEPH-Rtrend_fluH,51,0.9491094147582697,2,2023-12-30
CEPH-Rtrend_fluH,53,1.1366459627329193,2,2023-12-30
CEPH-Rtrend_fluH,54,0.7279411764705882,2,2023-12-30
CEPH-Rtrend_fluH,55,0.06367041198501873,2,2023-12-30
CEPH-Rtrend_fluH,56,0.6964285714285714,2,2023-12-30
CEPH-Rtrend_fluH,US,0.5682754561506769,2,2023-12-30
CEPH-Rtrend_fluH,01,0.3657142857142857,2,2023-12-23
CEPH-Rtrend_fluH,02,0.7,2,2023-12-23
CEPH-Rtrend_fluH,04,0.10481283422459893,2,2023-12-23
CEPH-Rtrend_fluH,05,0.5641025641025641,2,2023-12-23
CEPH-Rtrend_fluH,06,0.09859154929577464,2,2023-12-23
CEPH-Rtrend_fluH,08,0.09090909090909091,2,2023-12-23
CEPH-Rtrend_fluH,09,0.2874251497005988,2,2023-12-23
CEPH-Rtrend_fluH,10,0.7916666666666666,2,2023-12-23
CEPH-Rtrend_fluH,11,0.7090909090909091,2,2023-12-23
CEPH-Rtrend_fluH,12,0.3891242937853107,2,2023-12-23
CEPH-Rtrend_fluH,13,0.10196078431372549,2,2023-12-23
CEPH-Rtrend_fluH,15,0.525,2,2023-12-23
CEPH-Rtrend_fluH,16,0.07006369426751592,2,2023-12-23
CEPH-Rtrend_fluH,17,0.3150684931506849,2,2023-12-23
CEPH-Rtrend_fluH,18,0.18004338394793926,2,2023-12-23
CEPH-Rtrend_fluH,19,0.5212765957446809,2,2023-12-23
CEPH-Rtrend_fluH,20,0.6666666666666666,2,2023-12-23
CEPH-Rtrend_fluH,21,0.6182432432432432,2,2023-12-23
CEPH-Rtrend_fluH,22,0.3583061889250814,2,2023-12-23
CEPH-Rtrend_fluH,23,0.43103448275862066,2,2023-12-23
CEPH-Rtrend_fluH,24,0.41304347826086957,2,2023-12-23
CEPH-Rtrend_fluH,25,0.373109243697479,2,2023-12-23
CEPH-Rtrend_fluH,26,0.04835164835164835,2,2023-12-23
CEPH-Rtrend_fluH,27,0.10119047619047619,2,2023-12-23
CEPH-Rtrend_fluH,28,0.6423357664233577,2,2023-12-23
CEPH-Rtrend_fluH,29,0.3217391304347826,2,2023-12-23
CEPH-Rtrend_fluH,30,0.5736434108527132,2,2023-12-23
CEPH-Rtrend_fluH,31,0.6346153846153846,2,2023-12-23
CEPH-Rtrend_fluH,32,0.5524475524475524,2,2023-12-23
CEPH-Rtrend_fluH,33,0.7872340425531915,2,2023-12-23
CEPH-Rtrend_fluH,34,0.12293853073463268,2,2023-12-23
CEPH-Rtrend_fluH,35,0.26956521739130435,2,2023-12-23
CEPH-Rtrend_fluH,36,0.14397496087636932,2,2023-12-23
CEPH-Rtrend_fluH,37,0.30937098844672656,2,2023-12-23
CEPH-Rtrend_fluH,38,0.9615384615384616,2,2023-12-23
CEPH-Rtrend_fluH,39,0.2682926829268293,2,2023-12-23
CEPH-Rtrend_fluH,40,0.3563218390804598,2,2023-12-23
CEPH-Rtrend_fluH,41,0.2112676056338028,2,2023-12-23
CEPH-Rtrend_fluH,42,0.21653543307086615,2,2023-12-23
CEPH-Rtrend_fluH,44,0.7291666666666666,2,2023-12-23
CEPH-Rtrend_fluH,45,0.23958333333333334,2,2023-12-23
CEPH-Rtrend_fluH,46,0.48148148148148145,2,2023-12-23
CEPH-Rtrend_fluH,47,0.3879668049792531,2,2023-12-23
CEPH-Rtrend_fluH,48,0.045311516677155446,2,2023-12-23
CEPH-Rtrend_fluH,49,0.5238095238095238,2,2023-12-23
CEPH-Rtrend_fluH,50,0.2,2,2023-12-23
CEPH-Rtrend_fluH,51,0.39776951672862454,2,2023-12-23
CEPH-Rtrend_fluH,53,0.15789473684210525,2,2023-12-23
CEPH-Rtrend_fluH,54,0.6686390532544378,2,2023-12-23
CEPH-Rtrend_fluH,55,0.08064516129032258,2,2023-12-23
CEPH-Rtrend_fluH,56,0.38095238095238093,2,2023-12-23
CEPH-Rtrend_fluH,US,0.20670081317985003,2,2023-12-23
CEPH-Rtrend_fluH,01,0.5704697986577181,2,2023-12-16
CEPH-Rtrend_fluH,02,0.75,2,2023-12-16
CEPH-Rtrend_fluH,04,0.4005212858384014,2,2023-12-16
CEPH-Rtrend_fluH,05,0.6256684491978609,2,2023-12-16
CEPH-Rtrend_fluH,06,0.18378995433789955,2,2023-12-16
CEPH-Rtrend_fluH,08,0.5404624277456648,2,2023-12-16
CEPH-Rtrend_fluH,09,0.18041237113402062,2,2023-12-16
CEPH-Rtrend_fluH,10,0.7,2,2023-12-16
CEPH-Rtrend_fluH,11,0.8947368421052632,2,2023-12-16
CEPH-Rtrend_fluH,12,0.4595808383233533,2,2023-12-16
CEPH-Rtrend_fluH,13,0.8223394898856641,2,2023-12-16
CEPH-Rtrend_fluH,15,0.125,2,2023-12-16
CEPH-Rtrend_fluH,16,0.06748466257668712,2,2023-12-16
CEPH-Rtrend_fluH,17,0.341421143847487,2,2023-12-16
CEPH-Rtrend_fluH,18,0.3356643356643357,2,2023-12-16
CEPH-Rtrend_fluH,19,0.7777777777777778,2,2023-12-16
CEPH-Rtrend_fluH,20,0.7956989247311828,2,2023-12-16
CEPH-Rtrend_fluH,21,0.7854406130268199,2,2023-12-16
CEPH-Rtrend_fluH,22,0.5511811023622047,2,2023-12-16
CEPH-Rtrend_fluH,23,0.27450980392156865,2,2023-12-16
CEPH-Rtrend_fluH,24,0.20426829268292682,2,2023-12-16
CEPH-Rtrend_fluH,25,0.634453781512605,2,2023-12-16
CEPH-Rtrend_fluH,26,0.269449715370019,2,2023-12-16
CEPH-Rtrend_fluH,27,0.3968253968253968,2,2023-12-16
CEPH-Rtrend_fluH,28,0.68,2,2023-12-16
CEPH-Rtrend_fluH,29,0.14864864864864866,2,2023-12-16
CEPH-Rtrend_fluH,30,0.6810344827586207,2,2023-12-16
